row,score
12067,2.8108
15831,2.8089
16375,2.8089
15673,2.8081
5440,2.8073
11462,2.8073
7619,2.8048
7554,2.8039
9600,2.8039
10339,2.8039
3409,2.8034
10201,2.8004
1301,2.7948
6017,2.7947
6051,2.7942
9748,2.7942
11830,2.7901
9749,2.7874
4244,2.7841
10433,2.7837
17,2.7832
8005,2.7799
244,2.7737
7673,2.7737
10542,2.7737
12660,2.7737
14539,2.7737
9488,2.7717
7273,2.7676
4276,2.767
4436,2.767
9243,2.767
11840,2.767
15541,2.767
16091,2.767
3877,2.7603
7765,2.7603
14791,2.7603
12805,2.7596
6229,2.7563
10297,2.7562
11857,2.7536
12748,2.7536
3389,2.753
5075,2.7529
11532,2.7529
12363,2.7529
2152,2.7495
10646,2.7469
10886,2.7469
11773,2.7469
6752,2.7429
4668,2.7403
4841,2.7403
7542,2.7403
7848,2.7403
8088,2.7403
8317,2.7403
10351,2.7396
2935,2.7363
3734,2.7337
10286,2.7337
14006,2.7337
15588,2.7337
13029,2.733
9461,2.7315
10444,2.7295
6956,2.7271
622,2.7206
5630,2.7206
9030,2.7206
12712,2.7199
9295,2.7188
4250,2.7141
4648,2.7141
6320,2.7141
7546,2.7141
11688,2.7141
15558,2.7141
7634,2.7119
2525,2.7107
4549,2.7076
8628,2.7076
7030,2.7011
8458,2.7011
11643,2.6973
8898,2.6947
9126,2.6947
1291,2.6945
5738,2.6909
4032,2.6883
9104,2.6883
940,2.6838
14352,2.6832
10581,2.682
15404,2.682
2043,2.6813
11136,2.6809
12901,2.6757
5705,2.675
7980,2.6739
4300,2.6694
5602,2.6694
6668,2.6694
8498,2.6694
16603,2.6694
10511,2.6687
12519,2.6672
15874,2.6656
9969,2.6631
11558,2.6631
15825,2.6631
8657,2.6625
970,2.6622
7791,2.6604
5639,2.6569
11543,2.6569
15860,2.6569
4240,2.6537
9157,2.6537
11218,2.6531
8159,2.6507
3263,2.65
11450,2.6469
14070,2.6439
1464,2.6395
9234,2.6384
14568,2.6384
4012,2.6347
4325,2.6322
8677,2.6322
9760,2.6322
3653,2.6316
4940,2.6286
5386,2.6282
10054,2.6261
11477,2.6261
7563,2.6225
7825,2.6225
3555,2.6201
12191,2.6201
13376,2.6201
3705,2.6195
6682,2.6164
2207,2.6152
176,2.6141
4247,2.6141
7031,2.6141
9967,2.6141
10435,2.6141
11925,2.6141
12918,2.6141
14810,2.6141
8726,2.6133
3366,2.6108
8366,2.6103
4398,2.608
6920,2.608
8057,2.608
9933,2.608
15332,2.608
15654,2.608
2320,2.6076
1101,2.6074
8244,2.6044
10320,2.6021
13671,2.6021
14195,2.6021
5089,2.5985
4118,2.5961
5538,2.5961
8564,2.5953
3251,2.5915
307,2.5913
2331,2.5902
10163,2.5902
15596,2.5902
5771,2.5896
8061,2.5888
10711,2.5784
12090,2.5784
9596,2.5781
2042,2.5757
3091,2.5749
3591,2.5749
4238,2.5726
8634,2.5726
5506,2.572
4625,2.5693
4983,2.5691
7457,2.5676
7325,2.5668
13185,2.5668
3721,2.561
4883,2.561
8261,2.561
13305,2.561
5834,2.5606
3781,2.5552
9335,2.5502
4360,2.5495
7691,2.5495
11960,2.5495
6252,2.5438
6286,2.5438
7910,2.5438
9494,2.5438
10817,2.5438
9561,2.5433
8441,2.5432
439,2.5381
7293,2.5381
12163,2.5381
8034,2.5346
9016,2.533
1327,2.5324
11901,2.5324
7363,2.5318
8511,2.5318
2009,2.5268
10705,2.5268
12367,2.5268
4470,2.5262
1406,2.5212
10957,2.5212
12151,2.5212
5555,2.5178
4307,2.5156
8528,2.5156
12210,2.5156
6054,2.515
2329,2.5122
2275,2.51
8919,2.51
9307,2.51
13332,2.51
15508,2.51
8126,2.5067
577,2.5045
10232,2.5001
5806,2.499
9641,2.499
10407,2.499
4638,2.4935
6020,2.4935
7625,2.4935
10527,2.4935
11352,2.4935
15905,2.4935
150,2.4929
1888,2.4891
13114,2.488
14457,2.488
15690,2.488
11141,2.4862
5706,2.4847
8474,2.4847
12934,2.4826
6574,2.4793
3506,2.4771
5048,2.4771
8556,2.4771
9830,2.4771
12027,2.4771
16125,2.4766
2776,2.4717
4548,2.4717
13583,2.4717
14557,2.4717
3501,2.4686
1993,2.4664
5627,2.4664
7830,2.4664
15805,2.4664
12703,2.4631
1417,2.461
4187,2.461
12112,2.461
7658,2.4557
13064,2.4557
16207,2.4557
4692,2.4504
9254,2.4504
274,2.4472
8849,2.4451
11965,2.4451
12001,2.4451
12830,2.4451
782,2.4399
1434,2.4399
1974,2.4399
8020,2.4399
14864,2.4399
3239,2.4367
4578,2.4367
7551,2.4348
9862,2.4346
10447,2.4346
13113,2.4346
3256,2.4294
4239,2.4294
9385,2.4294
12528,2.4294
13328,2.4294
9622,2.4254
603,2.4242
951,2.4242
477,2.4234
10193,2.4211
11496,2.4211
2574,2.4191
10632,2.4191
2925,2.416
147,2.4139
4778,2.4139
10310,2.4139
9378,2.4088
10381,2.4088
2349,2.4037
5901,2.4037
6481,2.4037
9402,2.4037
10818,2.4037
10917,2.4037
11095,2.4037
12881,2.4037
16372,2.4037
14521,2.4032
8027,2.3986
10784,2.3986
10869,2.3986
11237,2.3986
10895,2.3981
177,2.3956
13279,2.3956
9939,2.3936
11797,2.3936
13052,2.3936
14019,2.3936
1302,2.393
344,2.3911
1956,2.3885
2701,2.3885
3608,2.3885
6012,2.3885
6547,2.3885
10948,2.3885
13465,2.3885
14785,2.3885
5457,2.3855
6393,2.3851
4368,2.3835
4714,2.3835
7606,2.3835
8187,2.3835
11475,2.3835
1757,2.3785
12114,2.3785
16446,2.3785
9606,2.3764
3941,2.3755
3163,2.3735
4555,2.3735
4654,2.3735
8861,2.3735
9884,2.3735
10993,2.3735
12798,2.3735
10241,2.3705
621,2.3686
5449,2.3686
11104,2.3686
11854,2.3686
10963,2.3669
3498,2.3658
247,2.3637
3596,2.3637
4150,2.3637
6904,2.3637
10939,2.3637
12766,2.3637
16539,2.3637
3926,2.3587
4665,2.3587
8520,2.3587
10197,2.3587
10287,2.3587
10647,2.3587
10960,2.3587
15262,2.3587
15577,2.3587
5058,2.3539
7832,2.3539
8023,2.349
10081,2.349
10136,2.3468
3193,2.3441
4763,2.3438
2105,2.3436
3260,2.3345
13818,2.3345
15732,2.3345
7355,2.3297
9052,2.3297
13096,2.3297
2213,2.3292
3769,2.325
11756,2.3249
13856,2.3249
16711,2.3249
6587,2.3236
3616,2.3221
5859,2.3202
10063,2.3202
10182,2.3202
14658,2.3202
15674,2.3202
3082,2.3154
6594,2.3154
9043,2.3154
10074,2.3154
14336,2.3126
6155,2.3107
9639,2.3107
9804,2.3107
8746,2.306
10103,2.306
10466,2.306
11761,2.306
13402,2.306
8879,2.3055
4212,2.3038
4834,2.3032
6605,2.3014
10554,2.3014
10829,2.3014
11633,2.3014
13497,2.3014
15306,2.3014
14754,2.2967
6440,2.2962
5964,2.2874
9735,2.2874
10665,2.2874
10990,2.2874
13503,2.2874
13800,2.2874
13823,2.2874
13832,2.2874
4832,2.2828
5241,2.2828
13937,2.2828
14360,2.2828
9642,2.2783
10073,2.2783
12856,2.2783
13066,2.2783
14677,2.2783
16688,2.2783
7528,2.2755
5261,2.2737
6420,2.2737
12218,2.2737
12278,2.2737
13425,2.2737
15390,2.2737
15591,2.2737
16584,2.2737
16896,2.2737
2075,2.2692
9753,2.2692
10864,2.2692
16645,2.2692
4341,2.2673
3778,2.2646
5810,2.2646
8446,2.2646
10056,2.2646
10710,2.2601
12348,2.2601
13045,2.2601
13840,2.2601
9593,2.2596
7289,2.2594
6657,2.2567
5967,2.2556
11427,2.2556
12590,2.2556
5932,2.2552
3785,2.2512
4335,2.2512
6026,2.2512
7243,2.2512
8482,2.2512
13481,2.2512
7647,2.2467
9853,2.2467
12681,2.2467
4942,2.244
6495,2.2423
9720,2.2423
11804,2.2423
14534,2.2423
6598,2.2418
795,2.2378
4738,2.2378
5128,2.2378
12998,2.2378
13943,2.2378
3262,2.2334
10997,2.2334
11156,2.2334
11639,2.2334
12333,2.2334
15297,2.2334
10552,2.233
9557,2.23
4449,2.2291
9598,2.2291
1281,2.2247
8342,2.2247
10718,2.2247
11502,2.2247
13679,2.2247
5267,2.2203
5462,2.2203
6361,2.2203
7471,2.2203
12948,2.2203
4616,2.2199
11264,2.2177
60,2.216
10314,2.216
16118,2.216
2714,2.2117
6431,2.2117
7064,2.2117
9212,2.2117
9887,2.2117
10341,2.2117
15709,2.2117
9656,2.2074
15,2.2048
7648,2.2048
3150,2.2031
9517,2.2031
14361,2.2031
9787,2.2013
7716,2.1988
8884,2.1988
10655,2.1988
11146,2.1988
11150,2.1988
13389,2.1988
15310,2.1988
8632,2.1946
10807,2.1946
11370,2.1946
14841,2.1946
4321,2.192
1583,2.1903
5337,2.1903
15759,2.1903
16813,2.1903
1674,2.1861
3831,2.1861
7623,2.1861
8379,2.1861
13569,2.1861
5450,2.1836
1968,2.1819
3740,2.1819
6239,2.1819
6770,2.1819
6881,2.1819
9941,2.1819
10134,2.1819
10539,2.1819
7523,2.1815
5071,2.1777
5085,2.1777
5784,2.1777
6040,2.1777
6727,2.1777
9813,2.1777
3040,2.1736
4129,2.1736
5320,2.1736
6070,2.1736
10169,2.1736
15281,2.1736
3447,2.1694
15482,2.1653
16888,2.1653
1762,2.1611
6504,2.1611
11784,2.1611
13050,2.1611
5865,2.1587
3326,2.157
5887,2.157
10380,2.157
16919,2.157
7004,2.153
7776,2.153
13725,2.153
16164,2.153
4067,2.1525
1816,2.1505
10088,2.1489
12000,2.1489
12332,2.1489
4596,2.1448
7659,2.1448
8228,2.1448
11027,2.1448
2233,2.1408
6621,2.1408
7078,2.1408
14498,2.1408
2230,2.1367
5485,2.1367
7667,2.1367
11097,2.1367
2237,2.1327
4606,2.1327
12013,2.1327
12280,2.1327
12646,2.1327
2156,2.1287
3504,2.1287
9624,2.1287
10072,2.1287
11748,2.1287
12915,2.1287
10059,2.1283
4943,2.1247
9660,2.1247
10624,2.1247
11127,2.1247
16587,2.1247
5498,2.1208
6694,2.1208
9881,2.1208
11020,2.1208
3001,2.1195
9609,2.1172
2924,2.1168
4465,2.1168
9326,2.1168
5487,2.1129
6910,2.1129
7557,2.1129
7649,2.1129
9633,2.1129
10768,2.1129
13858,2.1129
14883,2.1129
4075,2.109
4566,2.109
5300,2.109
5995,2.109
13200,2.109
14100,2.109
14766,2.109
3422,2.105
8018,2.105
15605,2.105
14967,2.1011
6018,2.0988
1574,2.0969
10127,2.0949
2975,2.0934
3864,2.0934
9686,2.0934
10925,2.0934
3408,2.0895
13805,2.0895
3902,2.0857
5896,2.0857
8300,2.0857
8421,2.0857
9680,2.0857
3509,2.0819
6650,2.0819
9974,2.0819
10042,2.0819
10728,2.0819
11616,2.0819
4993,2.0815
2286,2.0781
5835,2.0781
7000,2.0781
9551,2.0781
9923,2.0781
11336,2.0781
14302,2.0781
15401,2.0781
3397,2.0743
8991,2.0743
14555,2.0743
14592,2.0743
7642,2.0705
13366,2.0705
14665,2.0705
5224,2.0667
7800,2.0667
13028,2.0667
16519,2.0667
173,2.063
3413,2.063
13559,2.063
14449,2.063
15615,2.063
3589,2.0626
7680,2.0592
15614,2.0592
1689,2.0555
9934,2.0555
10847,2.0555
2832,2.0518
5840,2.0518
8258,2.0518
14944,2.0518
256,2.0481
2235,2.0481
10060,2.0481
10634,2.0481
2605,2.0444
8008,2.0444
10496,2.0444
10506,2.0444
13657,2.0444
6806,2.044
1804,2.0407
3672,2.0407
3898,2.0407
5561,2.0407
10808,2.0407
14474,2.0407
5977,2.037
14260,2.037
15484,2.037
16754,2.037
1069,2.033
10173,2.033
2178,2.0298
3566,2.0298
5675,2.0298
7544,2.0298
9560,2.0298
9833,2.0298
13316,2.0298
574,2.0261
1226,2.0225
2531,2.0225
4635,2.0225
5247,2.0225
6468,2.0225
6597,2.0225
9450,2.0225
12807,2.0225
6488,2.0189
12004,2.0189
14519,2.0189
4526,2.0173
6496,2.0153
6662,2.0153
9533,2.0153
16427,2.0153
540,2.015
6391,2.0118
10708,2.0118
8269,2.0096
5815,2.0082
13456,2.0082
15987,2.0082
16360,2.0082
16885,2.0082
5502,2.0047
10361,2.0047
2334,2.0011
4236,2.0011
6486,2.0011
11109,2.0011
4413,1.9976
7307,1.9976
8354,1.9976
14180,1.9976
15798,1.9976
14543,1.9941
3964,1.9906
8186,1.9906
9420,1.9906
10033,1.9906
10391,1.9906
11538,1.9906
11876,1.9906
14953,1.9906
9670,1.9885
172,1.9871
6041,1.9871
7267,1.9871
9865,1.9871
9898,1.9871
3714,1.9868
2035,1.9836
2053,1.9836
2507,1.9802
10881,1.9802
3152,1.9767
10312,1.9767
12760,1.9767
13424,1.9767
13510,1.9767
16772,1.9767
5074,1.9747
1397,1.9699
9384,1.9699
9822,1.9699
3202,1.9665
3802,1.9631
4826,1.9631
5067,1.9631
5576,1.9631
4422,1.961
6612,1.9597
11387,1.9597
12650,1.9597
278,1.9563
10215,1.9563
10617,1.9563
12110,1.9559
6908,1.9529
10214,1.9529
11535,1.9529
12011,1.9496
12162,1.9496
13525,1.9496
2346,1.9476
3321,1.9462
5239,1.9462
8891,1.9462
10758,1.9462
4262,1.9429
4649,1.9429
1872,1.9409
1531,1.9396
5827,1.9396
6551,1.9396
7464,1.9396
10055,1.9396
10672,1.9396
11863,1.9396
1741,1.9363
5404,1.9363
6854,1.9363
11316,1.9363
11881,1.9363
12115,1.9363
13812,1.9363
5258,1.933
6067,1.933
1979,1.9297
2301,1.9297
8292,1.9297
11112,1.9297
15571,1.9297
7139,1.9264
9613,1.9264
10717,1.9264
14633,1.9264
7433,1.9232
10165,1.9232
12671,1.9232
9486,1.9206
3330,1.9199
5099,1.9199
11979,1.9199
12273,1.9199
1730,1.9179
5062,1.9167
5232,1.9167
6559,1.9167
1703,1.9134
3246,1.9134
3814,1.9134
4621,1.9134
4622,1.9134
5149,1.9134
10164,1.9134
13041,1.9134
2159,1.9102
2809,1.9102
3811,1.9102
4439,1.9102
7050,1.9102
10949,1.9102
2785,1.907
3966,1.907
8664,1.907
12587,1.907
12674,1.907
6165,1.9038
7857,1.9038
7916,1.9038
8152,1.9038
11383,1.9038
11810,1.9038
12295,1.9038
12340,1.9038
8869,1.9006
2297,1.8974
6507,1.8974
7496,1.8974
13423,1.8974
3959,1.8924
4065,1.8911
4584,1.8911
5354,1.8911
10079,1.8911
662,1.888
3764,1.888
7622,1.888
5634,1.8848
9608,1.8848
3752,1.8817
4996,1.8817
6274,1.8817
7415,1.8817
11294,1.8817
11870,1.8817
14526,1.8817
15806,1.8817
2155,1.8786
2384,1.8786
4556,1.8755
10222,1.8755
6293,1.8728
1863,1.8724
3772,1.8724
4046,1.8724
8328,1.8724
10071,1.8721
3998,1.8693
4662,1.8693
5508,1.8693
6479,1.8693
10978,1.8693
934,1.8662
10714,1.8662
4664,1.8601
8215,1.8601
10347,1.8601
11281,1.8601
11657,1.8601
11675,1.8601
260,1.8571
4921,1.8571
5577,1.8571
8476,1.8571
10966,1.8571
3356,1.854
3660,1.854
3770,1.854
11772,1.854
3171,1.851
5861,1.851
3124,1.848
3851,1.848
4690,1.848
6849,1.848
759,1.845
3804,1.842
4924,1.842
7255,1.842
2363,1.839
3064,1.839
3173,1.839
4112,1.839
5552,1.839
7022,1.839
10781,1.839
10936,1.839
14432,1.839
11375,1.8381
10122,1.836
11015,1.836
13554,1.836
10874,1.8331
2692,1.8309
2117,1.8301
8430,1.8301
9750,1.8301
10509,1.8301
11083,1.8301
8284,1.8272
10884,1.8272
3648,1.8242
4385,1.8242
6609,1.8242
8229,1.8242
8548,1.8242
4437,1.8213
9503,1.8213
13058,1.8213
2234,1.8184
2502,1.8184
4871,1.8184
6931,1.8184
8401,1.8184
3195,1.8155
4245,1.8155
4503,1.8155
9937,1.8155
1865,1.8152
1706,1.8137
3946,1.8126
6520,1.8126
7439,1.8126
2552,1.8097
3174,1.8097
8428,1.8097
10803,1.8097
14366,1.8097
15563,1.8097
1680,1.8068
2124,1.8068
9562,1.8068
9944,1.8068
10230,1.8068
10748,1.8068
1731,1.804
10928,1.804
6560,1.8011
9658,1.8011
14804,1.8011
5181,1.7982
4597,1.7954
8874,1.7926
11152,1.7926
5676,1.7897
8662,1.7897
8976,1.7897
12623,1.7897
12788,1.7897
7662,1.7869
8199,1.7869
11076,1.7869
381,1.7841
7944,1.7841
15556,1.7841
1322,1.7813
3266,1.7813
6629,1.7813
4370,1.7785
14807,1.7785
2241,1.7757
2986,1.7757
3347,1.7757
3271,1.773
6175,1.773
11829,1.773
2445,1.7702
3836,1.7702
4104,1.7674
4130,1.7674
12785,1.7674
2206,1.762
4092,1.762
8833,1.762
9728,1.762
2058,1.7592
8509,1.7592
12721,1.7592
815,1.7576
5931,1.7565
9954,1.7565
1924,1.7538
3089,1.7538
12914,1.7538
4440,1.7511
5864,1.7511
8191,1.7511
9913,1.7511
12439,1.7511
1191,1.7484
7329,1.7484
3689,1.7457
9845,1.7457
11702,1.7457
6392,1.743
11856,1.743
4899,1.7403
8102,1.7387
1372,1.7377
4001,1.7377
7682,1.7377
9419,1.7377
3214,1.735
10346,1.735
10015,1.7324
5569,1.7297
9757,1.7297
3300,1.7271
7632,1.7245
9566,1.7245
2068,1.7219
6004,1.7219
1973,1.7193
3494,1.7193
8263,1.7193
1278,1.7167
3943,1.7167
10866,1.7167
1586,1.7141
5782,1.7141
745,1.7115
4560,1.7115
5900,1.7115
11877,1.7115
12701,1.7115
35,1.7103
4369,1.7089
9970,1.7089
1783,1.7063
1813,1.7063
12365,1.7063
15354,1.7063
11974,1.7038
4613,1.7012
914,1.6987
3885,1.6987
5527,1.6987
14514,1.6987
1666,1.6961
3875,1.6961
9631,1.6961
1041,1.6933
10401,1.6911
11469,1.6911
9333,1.6886
13411,1.6886
576,1.6861
5656,1.6861
5838,1.6861
6918,1.6861
15488,1.6861
3048,1.6836
3580,1.6836
11465,1.6836
5140,1.682
21,1.6811
4131,1.6811
5549,1.6786
13016,1.6786
4404,1.6761
6066,1.6761
6654,1.6761
7173,1.6761
1533,1.6736
4191,1.6736
6509,1.6736
72,1.6712
3104,1.6712
11414,1.6712
3024,1.6687
2990,1.6663
4389,1.6648
2917,1.6614
3911,1.6614
5260,1.6614
12382,1.6589
3049,1.6565
4138,1.6565
11227,1.6565
3637,1.6563
8488,1.6541
15527,1.6541
4201,1.6517
6076,1.6517
8381,1.6517
10521,1.6493
8669,1.6469
11914,1.6469
3931,1.6445
4600,1.6445
8264,1.6445
9914,1.6445
11696,1.6445
3765,1.6421
6466,1.6421
11363,1.6398
3777,1.6374
4010,1.6374
6408,1.6374
13537,1.6374
3085,1.6351
4533,1.6351
3369,1.6304
7424,1.6257
11937,1.6257
13065,1.6257
5574,1.621
992,1.6187
9685,1.6187
13245,1.6164
3708,1.6141
5814,1.6141
7012,1.6141
2307,1.6095
2887,1.6095
6941,1.6095
1824,1.6073
8170,1.605
8645,1.605
125,1.6033
13071,1.6027
3642,1.6005
4586,1.6005
6862,1.6005
10047,1.6005
10363,1.6005
10885,1.6005
11205,1.6005
1707,1.5982
8283,1.5982
53,1.596
1442,1.5937
10848,1.5915
3722,1.5893
8908,1.5893
6138,1.5884
9683,1.587
2139,1.5848
3934,1.5848
8331,1.5826
1500,1.5804
6664,1.5782
9731,1.5782
2033,1.576
3546,1.576
5473,1.5717
6686,1.5717
5368,1.5695
7024,1.5695
2608,1.5673
4102,1.5673
6469,1.5673
11133,1.5673
1654,1.563
11385,1.5609
2022,1.5608
11534,1.5566
12738,1.5544
12908,1.5544
1723,1.5502
5229,1.5502
11882,1.5502
11833,1.5481
3138,1.546
5306,1.5418
11873,1.5418
8658,1.5355
9649,1.5355
10557,1.5355
11871,1.5355
11874,1.5355
3131,1.5334
3758,1.5334
5797,1.5334
7161,1.5293
10097,1.5293
12282,1.5293
1206,1.5273
9733,1.5273
3454,1.5252
2646,1.5232
7474,1.5211
9590,1.5211
9594,1.5211
7,1.5191
9232,1.5191
1236,1.517
2023,1.515
7757,1.515
10342,1.515
10734,1.515
11586,1.513
8002,1.5119
1284,1.511
10667,1.509
8454,1.507
11386,1.505
1835,1.503
8260,1.501
1665,1.499
1756,1.499
7866,1.499
52,1.4951
1945,1.4951
2125,1.4951
7233,1.4931
2060,1.4911
11254,1.4911
10995,1.4872
1709,1.4853
7578,1.4853
3097,1.4826
12286,1.4814
64,1.4776
4278,1.4776
4416,1.4776
3219,1.4756
3601,1.4756
10783,1.4737
2192,1.4718
1984,1.4623
726,1.4604
4706,1.4604
10905,1.4604
11347,1.4604
1425,1.4567
4049,1.4567
8108,1.4511
9208,1.4511
5338,1.4493
56,1.4456
4213,1.4437
8359,1.4419
10970,1.4419
12285,1.4382
3938,1.4364
4686,1.4364
6078,1.4364
5632,1.4346
11671,1.4328
3564,1.431
5624,1.4292
6940,1.4292
5299,1.429
12281,1.4274
2353,1.4256
1334,1.4238
6761,1.422
10569,1.4167
2049,1.4097
7168,1.4097
10897,1.4079
11674,1.4079
9340,1.4044
9367,1.4044
8374,1.3975
5725,1.3941
7075,1.389
8659,1.3856
4110,1.3839
7239,1.3839
9564,1.3822
8335,1.3772
776,1.3755
7590,1.3656
10602,1.3656
11433,1.3656
11305,1.3623
5579,1.3607
1008,1.359
8514,1.3558
1270,1.3526
1903,1.3493
7874,1.3477
8259,1.3477
8447,1.3477
2354,1.3461
5296,1.3445
10263,1.3445
2199,1.343
1518,1.3366
7236,1.3351
7305,1.3304
9572,1.3304
11333,1.3288
11787,1.3288
11515,1.3242
9576,1.3226
2313,1.3195
5491,1.318
9948,1.318
7499,1.3165
6983,1.3134
752,1.3089
829,1.3014
960,1.2969
14310,1.2958
9586,1.2954
11389,1.294
3651,1.2881
16007,1.2881
5755,1.2852
3747,1.2823
581,1.2794
1769,1.2736
4639,1.2694
1293,1.2637
7181,1.2609
4029,1.2539
13061,1.2526
1643,1.2512
10471,1.2498
1727,1.2443
5847,1.2402
10411,1.2282
4093,1.215
119,1.2124
3639,1.1996
506,1.1958
2568,1.192
3797,1.192
1877,1.1846
10682,1.1846
5214,1.1809
1620,1.1797
1626,1.1784
8286,1.1736
1692,1.1639
1721,1.1498
86,1.1486
5373,1.1463
275,1.136
1285,1.1338
10776,1.127
11832,1.1018
101,1.0997
6342,1.0933
3457,1.0676
875,1.0261
1708,1.0151
810,1.007
10597,0.986
1700,0.9733
233,0.9545
16749,0.9545
4898,0.9287
1849,0.7854
